customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,routine_flg,calc_date,membership_period,median,max,min,mean
TS455361,XXXXXX,C03,M,2018-07-14,2018-09-30,CA1,1,ナイト,6000,通常,0,2018-09-30,2,2.0,8,2,4.0
TS602789,XXXX,C02,M,2018-07-14,,CA1,0,デイタイム,7500,通常,1,2019-04-30,9,7.0,10,5,7.666666666666667
TS963433,XX,C02,M,2018-07-14,2018-12-31,CA1,1,デイタイム,7500,通常,0,2018-12-31,5,4.5,6,1,4.166666666666667
TS457036,XXXXX,C01,F,2018-07-14,,CA1,0,オールタイム,10500,通常,1,2019-04-30,9,8.0,11,4,7.666666666666667
AS460629,XXXXX,C01,M,2018-07-14,,CA1,0,オールタイム,10500,通常,1,2019-04-30,9,8.0,9,6,7.555555555555555
IK519538,XXXXXX,C01,F,2018-07-15,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,8,3.0,9,1,4.222222222222222
GD192337,XXX,C01,M,2018-07-15,,CA1,0,オールタイム,10500,通常,1,2019-04-30,9,8.0,11,7,8.222222222222221
GD607294,XXXX,C03,M,2018-07-15,,CA1,0,ナイト,6000,通常,1,2019-04-30,9,7.0,11,5,7.444444444444445
HD171591,XXXXXX,C01,F,2018-07-15,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,7,4.5,8,2,4.75
PL337214,XXXXX,C03,F,2018-07-15,2019-03-31,CA1,1,ナイト,6000,通常,1,2019-03-31,8,5.0,7,2,4.555555555555555
IK774332,XXXXX,C03,F,2018-07-15,2018-09-30,CA1,1,ナイト,6000,通常,0,2018-09-30,2,4.0,9,1,4.666666666666667
TS419694,XXX,C01,F,2018-07-15,,CA1,0,オールタイム,10500,通常,1,2019-04-30,9,8.0,11,7,8.11111111111111
GD385195,XX,C01,F,2018-07-15,,CA1,0,オールタイム,10500,通常,1,2019-04-30,9,7.0,10,6,7.555555555555555
PL944541,XXXX,C01,M,2018-07-15,,CA1,0,オールタイム,10500,通常,1,2019-04-30,9,7.0,11,5,7.444444444444445
IK578389,XXX,C03,F,2018-07-15,2019-02-28,CA1,1,ナイト,6000,通常,0,2019-02-28,7,2.5,8,1,3.5
TS011777,XXXX,C01,F,2018-07-15,2019-01-31,CA1,1,オールタイム,10500,通常,1,2019-01-31,6,5.0,9,3,5.0
GD957280,XX,C02,F,2018-07-15,2018-09-30,CA1,1,デイタイム,7500,通常,0,2018-09-30,2,5.0,11,5,7.0
IK795154,XXXX,C01,M,2018-08-01,2019-01-31,CA1,1,オールタイム,10500,通常,0,2019-01-31,5,2.5,7,1,3.5
HD798338,XX,C02,F,2018-08-01,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,7.0,9,6,7.5
TS456293,XXX,C01,M,2018-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,10,6,8.0
HD966829,XXXX,C01,M,2018-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,6.5,10,5,6.75
GD094728,XXXX,C03,F,2018-08-01,2018-11-30,CA1,1,ナイト,6000,通常,0,2018-11-30,3,5.0,12,1,5.75
AS092688,XX,C02,M,2018-08-01,2019-01-31,CA1,1,デイタイム,7500,通常,1,2019-01-31,5,5.0,7,2,4.5
HI057067,XXXXXX,C01,F,2018-08-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,10,7,8.0
OA911569,XXX,C03,M,2018-08-02,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,7.5,10,6,7.875
AS987950,XXXX,C02,F,2018-08-02,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,7.5,8,7,7.5
TS064860,XXXX,C01,F,2018-08-02,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,9.0,10,6,8.75
HI461906,XXXXX,C01,M,2018-08-02,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.5,12,7,8.625
HI022788,XXXX,C01,M,2018-08-02,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.5,11,5,8.25
HI077107,XXXXXX,C03,F,2018-08-02,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,7.5,12,5,7.75
GD521924,XXXXX,C03,M,2018-08-02,2018-10-31,CA1,1,ナイト,6000,通常,0,2018-10-31,2,1.0,10,1,4.0
OA436769,XXXX,C03,M,2018-08-03,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,7.0,9,4,7.0
PL305915,XXX,C03,M,2018-08-03,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,8.5,12,7,8.75
HD864513,XXX,C02,M,2018-08-03,2018-10-31,CA1,1,デイタイム,7500,通常,0,2018-10-31,2,5.0,6,4,5.0
HD280416,XXXXX,C02,F,2018-08-03,2018-09-30,CA1,1,デイタイム,7500,通常,0,2018-09-30,1,5.0,8,2,5.0
OA796761,XX,C02,F,2018-08-03,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,9.0,10,7,8.875
HI190648,XXXXX,C03,M,2018-08-04,2018-12-31,CA1,1,ナイト,6000,通常,0,2018-12-31,4,3.0,8,1,3.8
OA868549,XXXXX,C01,F,2018-08-04,2018-11-30,CA1,1,オールタイム,10500,通常,1,2018-11-30,3,5.0,8,4,5.5
AS301190,XXXXX,C01,M,2018-08-04,2019-01-31,CA1,1,オールタイム,10500,通常,1,2019-01-31,5,4.0,8,1,4.0
OA232392,XXXXX,C03,M,2018-08-04,2018-09-30,CA1,1,ナイト,6000,通常,1,2018-09-30,1,6.5,8,5,6.5
TS569923,XXXXXX,C02,F,2018-08-04,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,7.5,10,5,7.625
TS935488,XXXXX,C02,F,2018-08-04,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,8.0,10,6,8.25
GD608468,XXXX,C01,M,2018-08-04,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,9.0,10,5,8.25
HD872088,XXXX,C02,F,2018-08-04,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,9.0,11,6,8.5
AS993100,XXXX,C01,M,2018-08-04,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,7.5,12,7,8.375
OA248247,XX,C01,M,2018-08-04,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.5,12,6,9.125
TS407799,XXXXX,C01,F,2018-08-04,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,7.5,9,4,7.125
PL573838,XXXXXX,C01,M,2018-08-05,2018-10-31,CA1,1,オールタイム,10500,通常,1,2018-10-31,2,5.0,11,4,6.666666666666667
HI161579,XX,C03,M,2018-08-05,2018-12-31,CA1,1,ナイト,6000,通常,0,2018-12-31,4,2.0,9,1,3.4
PL018417,XXXXX,C01,M,2018-08-05,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,13,6,8.125
OA752333,XXXXXX,C02,F,2018-08-05,2018-11-30,CA1,1,デイタイム,7500,通常,1,2018-11-30,3,3.5,10,1,4.5
AS677499,XXXX,C01,F,2018-08-05,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,6,4.0,10,2,5.142857142857143
IK088821,XX,C03,M,2018-08-05,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,6.5,10,5,7.25
HI048809,XXXXX,C01,F,2018-08-05,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,7,3.5,11,1,4.25
OA802485,XXXXXX,C03,F,2018-08-05,2018-12-31,CA1,1,ナイト,6000,通常,0,2018-12-31,4,4.0,9,1,4.0
HD875310,XXXXX,C03,F,2018-08-06,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,7.0,10,5,7.5
TS448652,XXXXX,C01,F,2018-08-06,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,7.5,10,5,7.375
HI450290,XXXXX,C02,F,2018-08-06,2018-11-30,CA1,1,デイタイム,7500,通常,1,2018-11-30,3,3.5,7,2,4.0
IK641262,XXXXX,C03,M,2018-08-06,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,6,5.0,9,1,4.857142857142857
GD864253,XXXX,C02,F,2018-08-06,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,8.5,13,6,8.625
HD994980,XXXXX,C03,F,2018-08-06,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,8.0,12,6,8.5
TS325787,XXXXX,C01,M,2018-08-06,2019-01-31,CA1,1,オールタイム,10500,通常,0,2019-01-31,5,4.0,8,1,4.166666666666667
GD792268,XXXXXX,C03,M,2018-08-06,2018-12-31,CA1,1,ナイト,6000,通常,1,2018-12-31,4,3.0,7,1,3.6
GD415795,XXXXX,C01,M,2018-08-07,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,9,6,7.5
GD152773,XXXXX,C01,M,2018-08-07,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,9,6,7.625
TS918434,XXXX,C02,F,2018-08-07,2018-09-30,CA1,1,デイタイム,7500,通常,0,2018-09-30,1,5.0,8,2,5.0
GD260951,XXXXXX,C01,M,2018-08-07,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,10,5,7.625
OA775014,XXXX,C03,M,2018-08-07,2019-03-31,CA1,1,ナイト,6000,通常,1,2019-03-31,7,4.0,9,3,5.125
AS019120,XXXX,C01,M,2018-08-07,2018-10-31,CA1,1,オールタイム,10500,通常,0,2018-10-31,2,5.0,8,3,5.333333333333333
AS904548,XXXX,C01,F,2018-08-07,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,7.5,9,5,7.125
TS906632,XXXXXX,C02,F,2018-08-08,2019-02-28,CA1,1,デイタイム,7500,通常,0,2019-02-28,6,6.0,8,1,4.714285714285714
HD691730,XXXXX,C01,F,2018-08-08,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,7,4.5,8,2,4.5
HI348702,XXXX,C01,M,2018-08-08,2019-01-31,CA1,1,オールタイム,10500,通常,1,2019-01-31,5,2.5,6,1,3.3333333333333335
HD523141,XXXX,C01,F,2018-08-08,2019-01-31,CA1,1,オールタイム,10500,通常,0,2019-01-31,5,3.5,9,2,4.666666666666667
TS260976,XXXXXX,C01,M,2018-08-08,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.5,10,7,8.5
OA307560,XX,C02,F,2018-08-08,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,8.0,11,7,8.625
HI205010,XXXXXX,C02,M,2018-08-09,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,6,4.0,6,2,4.0
GD738012,XXXXX,C01,M,2018-08-09,2018-11-30,CA1,1,オールタイム,10500,通常,0,2018-11-30,3,4.5,8,2,4.75
PL902543,XXXXX,C03,M,2018-08-09,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,6,4.0,9,3,4.714285714285714
TS515806,XXXXX,C01,F,2018-08-09,2018-10-31,CA1,1,オールタイム,10500,通常,0,2018-10-31,2,4.0,10,3,5.666666666666667
AS935662,XXXXXX,C01,M,2018-08-09,2019-03-31,CA1,1,オールタイム,10500,通常,0,2019-03-31,7,3.5,9,2,4.625
HD885693,XXXXXX,C03,M,2018-08-10,2018-10-31,CA1,1,ナイト,6000,通常,0,2018-10-31,2,5.0,13,3,7.0
GD725119,XXX,C01,M,2018-08-10,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,7,4.5,7,1,3.875
PL937719,XXX,C02,M,2018-08-10,2019-01-31,CA1,1,デイタイム,7500,通常,0,2019-01-31,5,7.0,8,2,6.0
AS847598,XXX,C03,M,2018-08-10,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,7.5,11,6,7.875
TS014817,XX,C01,M,2018-08-10,2018-12-31,CA1,1,オールタイム,10500,通常,1,2018-12-31,4,4.0,8,1,3.8
OA682046,XX,C03,M,2018-08-10,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,7.0,11,5,7.25
IK975392,XX,C01,M,2018-08-10,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,7.0,11,5,7.625
HD286424,XX,C02,M,2018-08-11,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,8.0,10,6,8.0
PL647280,XXXXX,C03,F,2018-08-11,2018-12-31,CA1,1,ナイト,6000,通常,0,2018-12-31,4,2.0,8,1,3.8
TS701801,XXXX,C01,F,2018-08-11,2018-12-31,CA1,1,オールタイム,10500,通常,1,2018-12-31,4,4.0,9,1,4.6
PL288896,XXXXXX,C01,F,2018-08-11,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,12,6,8.375
GD172229,XXXX,C03,F,2018-08-11,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,6,3.0,7,2,4.0
GD841278,XX,C01,F,2018-08-11,2018-09-30,CA1,1,オールタイム,10500,通常,1,2018-09-30,1,7.0,9,5,7.0
GD259467,XXXX,C01,F,2018-08-11,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,6,5.0,9,4,5.857142857142857
AS610675,XXXX,C01,F,2018-08-11,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,11,6,7.875
TS512288,XXX,C01,F,2018-08-11,2019-03-31,CA1,1,オールタイム,10500,通常,0,2019-03-31,7,3.0,8,2,4.25
OA361949,XXXX,C03,F,2018-08-11,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,8.5,10,5,8.25
HD412432,XXXX,C01,M,2018-08-11,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,10,6,8.125
AS211303,XX,C02,F,2018-08-12,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,7.5,11,6,8.0
PL028675,XX,C01,F,2018-08-12,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,7.5,9,4,7.125
IK876176,XXXXX,C02,F,2018-08-12,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,7.5,11,5,7.75
HI155130,XXXX,C01,F,2018-08-12,2018-10-31,CA1,1,オールタイム,10500,通常,1,2018-10-31,2,6.0,9,4,6.333333333333333
PL237753,XXXX,C01,M,2018-08-12,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,9.0,9,5,8.0
PL350979,XXX,C02,F,2018-08-12,,CA1,0,デイタイム,7500,通常,1,2019-04-30,8,7.5,10,6,7.75
PL417414,XXXX,C01,M,2018-08-12,2018-11-30,CA1,1,オールタイム,10500,通常,0,2018-11-30,3,4.5,8,1,4.5
IK087573,XXX,C03,M,2018-08-12,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,7.5,10,6,7.875
IK775424,XXXXX,C01,M,2018-08-13,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,6,4.0,9,3,5.428571428571429
PL390331,XXXXXX,C03,F,2018-08-13,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,8.0,11,6,8.375
IK342588,XXXXX,C03,M,2018-08-13,2019-03-31,CA1,1,ナイト,6000,通常,1,2019-03-31,7,4.0,11,1,4.75
IK802122,XXXX,C01,M,2018-08-13,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,9.0,10,5,8.5
TS411019,XXXXXX,C01,M,2018-08-14,2019-02-28,CA1,1,オールタイム,10500,通常,0,2019-02-28,6,5.0,10,1,5.142857142857143
PL744590,XXXXX,C03,M,2018-08-14,2018-12-31,CA1,1,ナイト,6000,通常,0,2018-12-31,4,3.0,9,2,4.2
HI337814,XXXXX,C01,M,2018-08-14,2018-09-30,CA1,1,オールタイム,10500,通常,0,2018-09-30,1,4.5,7,2,4.5
AS581309,XXXXXX,C03,M,2018-08-14,2019-01-31,CA1,1,ナイト,6000,通常,1,2019-01-31,5,3.0,8,1,4.166666666666667
HD163236,XX,C01,M,2018-08-14,,CA1,0,オールタイム,10500,通常,1,2019-04-30,8,8.0,10,7,8.125
AS441031,XXXXX,C01,M,2018-08-15,2019-02-28,CA1,1,オールタイム,10500,通常,0,2019-02-28,6,4.0,8,1,4.0
IK377339,XXXX,C01,F,2018-08-15,2018-10-31,CA1,1,オールタイム,10500,通常,0,2018-10-31,2,5.0,11,4,6.666666666666667
OA298480,XXXX,C03,M,2018-08-15,,CA1,0,ナイト,6000,通常,1,2019-04-30,8,8.0,9,6,7.875
AS938080,XXXX,C01,M,2018-09-01,2018-12-31,CA1,1,オールタイム,10500,通常,0,2018-12-31,3,3.5,9,3,4.75
AS273321,XXXXX,C03,M,2018-09-01,2018-11-30,CA1,1,ナイト,6000,通常,0,2018-11-30,2,4.0,7,2,4.333333333333333
TS772424,XXXXX,C03,M,2018-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,8.0,10,5,8.0
TS114225,XXXXX,C01,F,2018-09-01,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,6,5.0,8,1,4.714285714285714
TS998593,XXXXX,C03,M,2018-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,8.0,9,7,8.142857142857142
HD861345,XXXX,C02,F,2018-09-01,2019-03-31,CA1,1,デイタイム,7500,通常,1,2019-03-31,6,3.0,8,1,4.428571428571429
AS408690,XXXX,C03,M,2018-09-01,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,9.0,11,5,8.714285714285714
HD028682,XXXXX,C01,F,2018-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,10,7,8.714285714285714
HD896111,XXXXX,C01,F,2018-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,11,6,8.142857142857142
GD030141,XX,C01,M,2018-09-01,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,10,5,8.142857142857142
HI234332,XXXX,C02,M,2018-09-02,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,8.0,9,6,7.714285714285714
IK779828,XXXX,C01,F,2018-09-02,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,10,7,8.428571428571429
HD679144,XXXX,C01,M,2018-09-02,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,11,5,8.857142857142858
TS203709,XX,C01,F,2018-09-02,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,10,6,8.142857142857142
HI836555,XXXX,C02,F,2018-09-02,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,9.0,10,6,8.285714285714286
GD300982,XXXX,C02,F,2018-09-03,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,5,4.5,9,4,5.5
OA931177,XXX,C03,M,2018-09-03,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,7.0,11,4,7.428571428571429
OA096601,XXXXX,C02,F,2018-09-03,2018-11-30,CA1,1,デイタイム,7500,通常,0,2018-11-30,2,5.0,8,4,5.666666666666667
HD526634,XXX,C01,F,2018-09-03,2018-12-31,CA1,1,オールタイム,10500,通常,1,2018-12-31,3,3.5,9,2,4.5
HI320690,XX,C02,F,2018-09-03,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,9.0,11,3,8.571428571428571
HD615996,XXXXX,C03,M,2018-09-04,2019-01-31,CA1,1,ナイト,6000,通常,0,2019-01-31,4,5.0,7,2,4.6
HI678237,XXX,C02,M,2018-09-04,2019-01-31,CA1,1,デイタイム,7500,通常,1,2019-01-31,4,4.0,10,2,5.2
IK921715,XXXXXX,C01,M,2018-09-05,2018-10-31,CA1,1,オールタイム,10500,通常,0,2018-10-31,1,6.5,9,4,6.5
PL191946,XXXXXX,C01,M,2018-09-05,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,9,7,8.0
OA577875,XXXXX,C01,F,2018-09-05,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,9,6,7.571428571428571
HD930692,XXXXX,C02,F,2018-09-05,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,9.0,10,4,8.142857142857142
HI074037,XXXXX,C01,M,2018-09-05,2019-01-31,CA1,1,オールタイム,10500,通常,0,2019-01-31,4,3.0,8,2,4.0
HI730543,XXX,C03,M,2018-09-05,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,7.0,10,6,7.857142857142857
OA138193,XXXXX,C01,F,2018-09-05,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,10,5,8.0
OA190016,XXXX,C01,M,2018-09-05,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,9,7,8.0
HD251544,XXXXXX,C03,M,2018-09-05,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,8.0,12,4,8.142857142857142
GD825687,XXXXX,C01,M,2018-09-06,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,13,5,8.571428571428571
HD269790,XX,C01,F,2018-09-06,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,6,6.0,8,1,4.857142857142857
IK244606,XX,C03,F,2018-09-06,2019-02-28,CA1,1,ナイト,6000,通常,1,2019-02-28,5,4.0,9,1,4.833333333333333
HI548769,XXXXX,C01,M,2018-09-06,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,10,7,8.428571428571429
HI296573,XXXX,C01,F,2018-09-06,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,6,4.0,11,2,5.285714285714286
TS651558,XXXX,C01,M,2018-09-06,2018-12-31,CA1,1,オールタイム,10500,通常,0,2018-12-31,3,6.0,8,4,6.0
GD969635,XXXX,C03,F,2018-09-07,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,8.0,10,4,7.571428571428571
HI994023,XXX,C03,M,2018-09-07,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,7.0,11,5,7.428571428571429
PL397039,XXX,C01,M,2018-09-07,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,10,4,7.428571428571429
PL301649,XXXX,C01,M,2018-09-07,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,11,6,7.857142857142857
IK132840,XXXX,C01,M,2018-09-07,2019-01-31,CA1,1,オールタイム,10500,通常,0,2019-01-31,4,3.0,9,1,4.4
AS176615,XX,C01,M,2018-09-07,2019-02-28,CA1,1,オールタイム,10500,通常,1,2019-02-28,5,3.0,10,2,4.666666666666667
HI222369,XXX,C01,M,2018-09-07,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,12,6,8.571428571428571
HD104458,XXXXX,C01,F,2018-09-08,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,11,5,7.714285714285714
PL255598,XXXXXX,C01,F,2018-09-08,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,11,5,8.428571428571429
IK006186,XXXXXX,C01,M,2018-09-08,2019-02-28,CA1,1,オールタイム,10500,通常,0,2019-02-28,5,2.5,8,1,3.6666666666666665
GD751187,XXXX,C03,F,2018-09-08,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,9.0,10,3,7.857142857142857
HI627474,XXX,C03,M,2018-09-08,2018-10-31,CA1,1,ナイト,6000,通常,0,2018-10-31,1,6.5,11,2,6.5
HI841350,XXXXXX,C03,F,2018-09-08,2019-02-28,CA1,1,ナイト,6000,通常,0,2019-02-28,5,5.0,8,2,5.0
HD250940,XX,C02,M,2018-09-08,2019-02-28,CA1,1,デイタイム,7500,通常,1,2019-02-28,5,4.0,9,2,4.5
GD327788,XXXXX,C01,F,2018-09-08,2019-01-31,CA1,1,オールタイム,10500,通常,0,2019-01-31,4,3.0,7,1,3.6
HI026335,XXXXX,C03,M,2018-09-08,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,9.0,10,7,8.857142857142858
OA113778,XXXX,C03,M,2018-09-08,2018-11-30,CA1,1,ナイト,6000,通常,0,2018-11-30,2,4.0,7,3,4.666666666666667
HD960445,XXX,C01,M,2018-09-08,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,6.0,11,5,7.571428571428571
TS743507,XXXX,C02,M,2018-09-09,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,8.0,10,5,8.0
AS778425,XXXX,C03,M,2018-09-09,2018-11-30,CA1,1,ナイト,6000,通常,0,2018-11-30,2,6.0,11,4,7.0
PL613503,XXXX,C01,F,2018-09-09,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,11,7,9.142857142857142
HD205494,XXXXX,C01,F,2018-09-09,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,11,6,8.142857142857142
HD547869,XX,C02,F,2018-09-09,2019-03-31,CA1,1,デイタイム,7500,通常,1,2019-03-31,6,5.0,6,1,4.285714285714286
PL709804,XXXX,C03,M,2018-09-09,2019-03-31,CA1,1,ナイト,6000,通常,0,2019-03-31,6,3.0,7,1,3.142857142857143
OA736727,XXXX,C01,M,2018-09-09,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,9,7,8.285714285714286
HI926833,XXX,C01,M,2018-09-09,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,7.0,10,5,7.714285714285714
PL865086,XXXXX,C02,F,2018-09-10,2018-11-30,CA1,1,デイタイム,7500,通常,1,2018-11-30,2,4.0,8,2,4.666666666666667
TS945403,XXXX,C02,F,2018-09-10,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,9.0,10,6,8.571428571428571
HI573204,XXXXX,C01,M,2018-09-10,2018-11-30,CA1,1,オールタイム,10500,通常,0,2018-11-30,2,6.0,8,1,5.0
AS271899,XXXX,C01,M,2018-09-10,2018-10-31,CA1,1,オールタイム,10500,通常,0,2018-10-31,1,5.0,8,2,5.0
IK881653,XXXXX,C01,M,2018-09-10,2019-02-28,CA1,1,オールタイム,10500,通常,0,2019-02-28,5,5.0,8,1,4.833333333333333
OA979523,XX,C01,M,2018-09-11,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,11,6,9.0
TS985617,XXXX,C01,M,2018-09-12,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,9.0,10,8,9.142857142857142
AS124155,XXXXX,C01,M,2018-09-12,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,12,6,8.857142857142858
AS170643,XXXX,C02,F,2018-09-12,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,7.0,8,5,7.0
IK429683,XX,C02,M,2018-09-12,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,9.0,11,6,8.571428571428571
GD535028,XXXXXX,C03,M,2018-09-12,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,9.0,11,5,8.428571428571429
OA207651,XXXX,C01,M,2018-09-13,,CA1,0,オールタイム,10500,通常,1,2019-04-30,7,8.0,10,7,8.571428571428571
IK162208,XXXX,C01,M,2018-09-13,2018-12-31,CA1,1,オールタイム,10500,通常,1,2018-12-31,3,5.5,7,3,5.25
IK803368,XXXXX,C03,M,2018-09-13,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,8.0,10,5,7.857142857142857
HD236166,XXXXX,C01,F,2018-09-14,2019-01-31,CA1,1,オールタイム,10500,通常,0,2019-01-31,4,4.0,8,1,4.0
PL491769,XXXX,C03,F,2018-09-14,2018-10-31,CA1,1,ナイト,6000,通常,1,2018-10-31,1,7.0,8,6,7.0
PL127975,XXX,C03,M,2018-09-14,,CA1,0,ナイト,6000,通常,1,2019-04-30,7,7.0,10,6,7.857142857142857
OA377206,XXXXX,C01,M,2018-09-14,2019-03-31,CA1,1,オールタイム,10500,通常,1,2019-03-31,6,5.0,7,3,5.0
GD079438,XXXXXX,C02,F,2018-09-14,,CA1,0,デイタイム,7500,通常,1,2019-04-30,7,8.0,10,5,7.428571428571429
OA886148,XXXXX,C02,F,2018-09-14,2018-12-31,CA1,1,デイタイム,7500,通常,0,2018-12-31,3,4.5,7,4,5.0
TS596869,XXX,C02,F,2018-09-15,2019-01-31,CA1,1,デイタイム,7500,通常,0,2019-01-31,4,3.0,8,1,3.8
